time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2017-03-20 01:00:00,41.97,37.37,39.93,1657778.34,64801254.29,39.09,multiply,BTC
2017-03-21 01:00:00,42.28,38.07,39.09,927912.49,36241468.47,39.06,multiply,BTC
2017-03-22 01:00:00,39.33,34.91,39.06,1113286.84,42554918.54,38.22,multiply,BTC
2017-03-23 01:00:00,40.89,36.66,38.22,1068624.05,42597730.4,39.86,multiply,BTC
2017-03-24 01:00:00,57.46,35.6,39.86,2944659.93,142890659.62,48.53,multiply,BTC
2017-03-25 01:00:00,50.64,44.08,48.53,2259345.67,104227253.98,46.13,multiply,BTC
2017-03-26 01:00:00,48.05,42.66,46.13,1337177.59,61719922.29,46.16,multiply,BTC
2017-03-27 02:00:00,50.89,43.5,46.16,1198138.72,53629015.48,44.76,multiply,BTC
2017-03-28 02:00:00,48.29,43.82,44.76,936872.63,43340497.41,46.26,multiply,BTC
2017-03-29 02:00:00,50.93,45.89,46.26,1295205.75,63136034.34,48.75,multiply,BTC
2017-03-30 02:00:00,50.06,47.25,48.75,695161.88,33395886.06,48.04,multiply,BTC
2017-03-31 02:00:00,50.29,43.39,48.04,1347067.88,62312537.75,46.26,multiply,BTC
2017-04-01 02:00:00,49.41,44.73,46.26,911358.56,42952899.81,47.13,multiply,BTC
2017-04-02 02:00:00,48.66,37.57,47.13,1402855.51,63001948.18,44.91,multiply,BTC
2017-04-03 02:00:00,47.17,39.65,44.91,1993261.33,81828515.23,41.05,multiply,BTC
2017-04-04 02:00:00,43.26,37.83,41.05,1768504.23,73164229.3,41.37,multiply,BTC
2017-04-05 02:00:00,45.46,40.88,41.37,1364875.45,57419126.56,42.07,multiply,BTC
2017-04-06 02:00:00,45.38,37.96,42.07,1953064.61,79690563.26,40.8,multiply,BTC
2017-04-07 02:00:00,42.52,38.83,40.8,1080013.2,42858700.15,39.68,multiply,BTC
2017-04-08 02:00:00,46.19,39.3,39.68,888373.53,37075790.17,41.73,multiply,BTC
2017-04-09 02:00:00,42.7,40.14,41.73,705988.29,28849676.76,40.86,multiply,BTC
2017-04-10 02:00:00,42.06,39.76,40.86,419299.5,17191324.45,41.0,multiply,BTC
2017-04-11 02:00:00,42.73,40.66,41.0,398782.81,16368580.87,41.05,multiply,BTC
2017-04-12 02:00:00,45.87,40.41,41.05,844385.64,36617781.34,43.37,multiply,BTC
2017-04-13 02:00:00,48.53,41.87,43.37,1431983.99,67205055.96,46.93,multiply,BTC
2017-04-14 02:00:00,47.41,43.32,46.93,821341.07,36623738.27,44.59,multiply,BTC
2017-04-15 02:00:00,64.3,43.18,44.59,670579.03,30597857.94,45.63,multiply,BTC
2017-04-16 02:00:00,46.21,44.63,45.63,288964.04,13140302.24,45.47,multiply,BTC
2017-04-17 02:00:00,46.03,43.33,45.47,416532.36,18627879.29,44.72,multiply,BTC
2017-04-18 02:00:00,47.07,44.46,44.72,485434.09,22526814.77,46.41,multiply,BTC
2017-04-19 02:00:00,47.4,41.49,46.41,630863.84,27970012.27,44.34,multiply,BTC
2017-04-20 02:00:00,46.73,44.28,44.34,679463.44,31206049.8,45.93,multiply,BTC
2017-04-21 02:00:00,46.29,44.29,45.93,394618.05,17685271.43,44.82,multiply,BTC
2017-04-22 02:00:00,45.91,44.21,44.82,320051.68,14332234.28,44.78,multiply,BTC
2017-04-23 02:00:00,45.27,43.92,44.78,281898.79,12641714.34,44.84,multiply,BTC
2017-04-24 02:00:00,46.81,45.27,44.84,469917.84,21654443.76,46.08,multiply,BTC
2017-04-25 02:00:00,46.81,44.77,46.08,295322.32,13299656.22,45.03,multiply,BTC
2017-04-26 02:00:00,49.4,45.96,45.03,894679.05,43402806.78,48.51,multiply,BTC
2017-04-27 02:00:00,57.81,49.2,48.51,1752792.16,100521388.87,57.35,multiply,BTC
2017-04-28 02:00:00,66.68,56.6,57.35,2198956.7,142545879.82,64.82,multiply,BTC
2017-04-29 02:00:00,66.28,60.47,64.82,1029522.63,64354612.82,62.51,multiply,BTC
2017-04-30 02:00:00,72.4,63.0,62.51,1281123.16,91483228.71,71.41,multiply,BTC
2017-05-01 02:00:00,76.13,58.67,71.41,2253417.89,150592478.87,66.83,multiply,BTC
2017-05-02 02:00:00,72.72,64.92,66.83,1137778.64,78771240.81,69.23,multiply,BTC
2017-05-03 02:00:00,75.25,69.99,69.23,783575.26,57269455.73,73.09,multiply,BTC
2017-05-04 02:00:00,87.4,72.31,73.09,1627531.14,138773796.06,85.27,multiply,BTC
2017-05-05 02:00:00,86.73,78.05,85.27,1543648.23,126100949.93,81.69,multiply,BTC
2017-05-06 02:00:00,85.54,81.04,81.69,613265.89,52217437.97,85.15,multiply,BTC
2017-05-07 02:00:00,88.61,77.43,85.15,870587.66,72049635.03,82.76,multiply,BTC
2017-05-08 02:00:00,88.64,78.72,82.76,1249249.59,98630733.64,78.95,multiply,BTC
2017-05-09 02:00:00,84.4,62.67,78.95,2097929.63,166606772.33,79.41,multiply,BTC
2017-05-10 02:00:00,86.48,78.29,79.41,792876.57,63769654.38,80.43,multiply,BTC
2017-05-11 02:00:00,85.73,79.03,80.43,727078.25,59000480.5,81.15,multiply,BTC
2017-05-12 02:00:00,80.68,73.33,81.15,706131.1,55165553.03,78.12,multiply,BTC
2017-05-13 02:00:00,84.61,79.89,78.12,361808.77,29201869.48,80.71,multiply,BTC
2017-05-14 02:00:00,82.55,79.45,80.71,299999.54,24470999.98,81.57,multiply,BTC
2017-05-15 02:00:00,87.9,79.11,81.57,790187.4,65793579.33,83.26,multiply,BTC
2017-05-16 02:00:00,86.71,77.9,83.26,745654.83,59198922.38,79.39,multiply,BTC
2017-05-17 02:00:00,82.15,76.65,79.39,866883.54,68387868.59,78.89,multiply,BTC
2017-05-18 02:00:00,98.27,81.35,78.89,881107.57,76122243.52,86.39,multiply,BTC
2017-05-19 02:00:00,115.36,87.66,86.39,2180090.12,241562444.05,110.8,multiply,BTC
2017-05-20 02:00:00,118.37,106.03,110.8,1078076.66,116355177.5,107.93,multiply,BTC
2017-05-21 02:00:00,130.67,105.56,107.93,1378563.36,179789911.91,130.42,multiply,BTC
2017-05-22 02:00:00,167.17,125.15,130.42,2661457.73,369693863.87,138.91,multiply,BTC
2017-05-23 02:00:00,156.09,137.27,138.91,1023706.67,152310901.29,148.78,multiply,BTC
2017-05-24 02:00:00,179.69,154.96,148.78,1326191.42,216859014.89,163.52,multiply,BTC
2017-05-25 02:00:00,160.91,143.49,163.52,1280078.79,191708236.93,149.76,multiply,BTC
2017-05-26 02:00:00,153.47,140.2,149.42,860065.61,123163852.56,143.2,multiply,BTC
2017-05-27 02:00:00,139.88,114.79,143.2,1418134.93,193850001.48,136.69,multiply,BTC
2017-05-28 02:00:00,153.48,142.79,136.69,763668.32,114188833.41,149.53,multiply,BTC
2017-05-29 02:00:00,176.2,156.96,149.53,889605.13,155734735.94,175.06,multiply,BTC
2017-05-30 02:00:00,213.34,161.96,175.06,2148489.77,435634768.36,202.76,multiply,BTC
2017-05-31 02:00:00,221.18,193.87,202.76,1664236.28,340293740.11,204.47,multiply,BTC
2017-06-01 02:00:00,212.77,188.49,204.47,1104502.93,215577624.77,195.18,multiply,BTC
2017-06-02 02:00:00,211.84,197.8,195.18,647933.54,128652486.06,198.56,multiply,BTC
2017-06-03 02:00:00,207.7,193.61,198.56,620010.1,123711385.31,199.53,multiply,BTC
2017-06-04 02:00:00,225.1,197.08,199.53,379223.1,82755228.04,218.22,multiply,BTC
2017-06-05 02:00:00,234.19,219.81,218.22,447416.54,98355690.02,219.83,multiply,BTC
2017-06-06 02:00:00,240.88,221.34,219.83,742531.79,174366829.71,234.83,multiply,BTC
2017-06-07 02:00:00,229.28,221.2,234.83,410748.3,93857562.8,228.5,multiply,BTC
2017-06-08 02:00:00,239.56,230.97,228.5,381351.02,88451768.81,231.94,multiply,BTC
2017-06-09 02:00:00,252.78,234.48,231.94,510715.4,128375069.44,251.36,multiply,BTC
2017-06-10 02:00:00,307.04,249.92,251.36,1377688.6,404582901.48,293.67,multiply,BTC
2017-06-11 02:00:00,319.97,282.16,293.67,1160676.46,344751251.02,297.03,multiply,BTC
2017-06-12 02:00:00,352.02,265.77,297.03,2045855.49,719700700.71,351.78,multiply,BTC
2017-06-13 02:00:00,366.38,314.66,351.78,1204681.48,415289418.94,344.73,multiply,BTC
2017-06-14 02:00:00,317.55,299.45,344.73,696373.06,215598083.35,309.6,multiply,BTC
2017-06-15 02:00:00,309.17,279.92,309.6,1034470.79,318933300.01,308.31,multiply,BTC
2017-06-16 02:00:00,321.21,303.9,308.31,452449.88,143221710.53,316.55,multiply,BTC
2017-06-17 02:00:00,336.74,323.08,316.55,440362.6,144968711.03,329.2,multiply,BTC
2017-06-18 02:00:00,321.05,310.34,329.2,412445.08,129011755.27,312.8,multiply,BTC
2017-06-19 02:00:00,324.5,316.7,312.8,394337.97,124978043.89,316.93,multiply,BTC
2017-06-20 02:00:00,343.93,287.3,316.93,852357.11,270471833.33,317.32,multiply,BTC
2017-06-21 02:00:00,313.64,261.13,317.32,1131820.34,329818060.9,291.4,multiply,BTC
2017-06-22 02:00:00,299.72,280.28,291.4,644577.6,185769049.16,288.2,multiply,BTC
2017-06-23 02:00:00,299.78,284.88,288.2,450954.05,131610597.67,291.85,multiply,BTC
2017-06-24 02:00:00,279.63,271.16,291.85,357689.12,97073253.14,271.39,multiply,BTC
2017-06-25 02:00:00,267.81,230.44,271.39,850435.53,210355180.72,247.35,multiply,BTC
2017-06-26 02:00:00,245.51,198.94,247.35,1490351.15,335251212.42,224.95,multiply,BTC
2017-06-27 02:00:00,249.4,206.67,224.95,985616.42,245155880.94,248.73,multiply,BTC
2017-06-28 02:00:00,280.89,237.94,248.73,957958.77,266712518.42,278.42,multiply,BTC
2017-06-29 02:00:00,279.84,252.34,278.42,736752.14,188856143.71,256.34,multiply,BTC
2017-06-30 02:00:00,258.38,237.54,256.34,577294.11,141967313.14,245.92,multiply,BTC
2017-07-01 02:00:00,241.74,222.33,245.92,666282.07,152492633.65,228.87,multiply,BTC
2017-07-02 02:00:00,256.53,233.85,228.87,524239.79,130787832.97,249.48,multiply,BTC
2017-07-03 02:00:00,255.59,242.76,249.48,393194.24,95894534.24,243.89,multiply,BTC
2017-07-04 02:00:00,251.06,236.61,243.89,414229.86,98106217.44,236.84,multiply,BTC
2017-07-05 02:00:00,242.03,226.89,236.84,469082.17,109760496.15,233.99,multiply,BTC
2017-07-06 02:00:00,241.16,229.95,233.99,343232.87,80417495.4,234.29,multiply,BTC
2017-07-07 02:00:00,227.21,210.88,234.29,445041.8,94489931.93,212.32,multiply,BTC
2017-07-08 02:00:00,220.39,209.26,212.32,467934.72,101111585.77,216.08,multiply,BTC
2017-07-09 02:00:00,215.86,208.4,216.08,304127.15,63596318.08,209.11,multiply,BTC
2017-07-10 02:00:00,196.04,171.48,209.11,787618.79,142631842.89,181.09,multiply,BTC
2017-07-11 02:00:00,183.83,151.78,181.09,1354709.63,226495748.15,167.19,multiply,BTC
2017-07-12 02:00:00,197.74,166.95,167.19,921398.99,181371966.44,196.84,multiply,BTC
2017-07-13 02:00:00,193.89,170.81,196.84,692534.26,124802741.4,180.21,multiply,BTC
2017-07-14 02:00:00,174.51,161.39,180.21,623177.35,107772435.8,172.94,multiply,BTC
2017-07-15 02:00:00,156.99,147.85,172.94,555845.31,82370930.49,148.19,multiply,BTC
2017-07-16 02:00:00,144.01,123.74,148.19,1442463.43,195847461.5,135.77,multiply,BTC
2017-07-17 02:00:00,166.98,156.04,135.77,868312.05,143533124.56,165.3,multiply,BTC
2017-07-18 02:00:00,222.65,166.4,165.3,1455682.8,288508306.36,198.19,multiply,BTC
2017-07-19 02:00:00,202.12,163.96,198.19,1356400.24,230081058.4,169.63,multiply,BTC
2017-07-20 02:00:00,230.25,179.63,169.63,1267501.84,246273770.14,194.3,multiply,BTC
2017-07-21 02:00:00,198.71,180.33,194.3,875383.96,163561461.96,186.85,multiply,BTC
2017-07-22 02:00:00,203.19,192.23,186.85,489345.17,97068664.95,198.36,multiply,BTC
2017-07-23 02:00:00,197.93,191.05,198.36,452462.43,88912289.69,196.51,multiply,BTC
2017-07-24 02:00:00,198.39,192.42,196.51,347606.39,67632172.84,194.57,multiply,BTC
2017-07-25 02:00:00,181.16,169.97,194.57,676716.41,119039268.3,175.91,multiply,BTC
2017-07-26 02:00:00,177.19,170.33,175.91,449734.45,78903472.77,175.44,multiply,BTC
2017-07-27 02:00:00,184.62,174.5,175.44,410469.12,71824864.77,174.98,multiply,BTC
2017-07-28 02:00:00,181.68,159.15,174.98,933032.75,152470166.33,163.41,multiply,BTC
2017-07-29 02:00:00,179.09,153.75,163.41,734653.28,129340865.59,176.06,multiply,BTC
2017-07-30 02:00:00,183.18,167.5,176.06,549831.8,92460181.42,168.16,multiply,BTC
2017-07-31 02:00:00,179.43,166.01,168.16,596656.2,103215703.53,172.99,multiply,BTC
2017-08-01 02:00:00,197.44,163.23,172.99,1010606.99,194967509.2,192.92,multiply,BTC
2017-08-02 02:00:00,192.12,181.07,192.92,466468.63,85837055.15,184.01,multiply,BTC
2017-08-03 02:00:00,198.67,189.91,184.01,382739.89,73078205.74,190.93,multiply,BTC
2017-08-04 02:00:00,198.71,186.7,190.93,418997.61,78615381.68,187.63,multiply,BTC
2017-08-05 02:00:00,215.28,197.73,187.63,584758.47,125609660.36,214.81,multiply,BTC
2017-08-06 02:00:00,228.76,211.67,214.81,502496.34,112616965.58,224.11,multiply,BTC
2017-08-07 02:00:00,237.37,226.9,224.11,408426.81,93284286.98,228.4,multiply,BTC
2017-08-08 02:00:00,256.72,229.69,228.4,588538.81,149129036.76,253.39,multiply,BTC
2017-08-09 02:00:00,268.88,246.15,253.39,832834.26,210978640.46,253.33,multiply,BTC
2017-08-10 02:00:00,263.9,253.34,253.33,447365.21,113452465.04,253.6,multiply,BTC
2017-08-11 02:00:00,274.6,257.93,253.6,552625.76,145630806.25,263.53,multiply,BTC
2017-08-12 02:00:00,286.95,261.79,263.53,597610.08,156486594.73,261.85,multiply,BTC
2017-08-13 02:00:00,275.55,222.05,261.85,1104009.52,278779596.98,252.52,multiply,BTC
2017-08-14 02:00:00,280.82,251.78,252.52,684477.37,174351171.67,254.72,multiply,BTC
2017-08-15 02:00:00,254.81,233.11,254.72,801091.15,195973444.65,244.63,multiply,BTC
2017-08-16 02:00:00,273.75,256.31,244.63,581320.22,149063852.22,256.42,multiply,BTC
2017-08-17 02:00:00,259.17,249.83,256.42,535818.45,137028849.75,255.74,multiply,BTC
2017-08-18 02:00:00,257.05,244.98,255.74,582551.44,146516846.35,251.51,multiply,BTC
2017-08-19 02:00:00,259.42,249.5,251.51,565576.41,141997326.39,251.07,multiply,BTC
2017-08-20 02:00:00,255.81,245.11,251.07,515315.48,131749313.81,255.67,multiply,BTC
2017-08-21 02:00:00,295.02,246.68,255.67,1216969.27,333493089.55,274.04,multiply,BTC
2017-08-22 02:00:00,298.76,263.79,274.04,694423.23,186267639.16,268.23,multiply,BTC
2017-08-23 02:00:00,280.56,265.86,268.23,446107.77,121035002.46,271.31,multiply,BTC
2017-08-24 02:00:00,290.66,274.0,271.31,429686.29,119459796.5,278.02,multiply,BTC
2017-08-25 02:00:00,285.64,273.89,278.02,333329.56,92855458.06,278.57,multiply,BTC
2017-08-26 02:00:00,286.96,276.41,278.57,294331.98,82617987.18,280.7,multiply,BTC
2017-08-27 02:00:00,292.58,278.76,280.7,326985.26,95656268.45,292.54,multiply,BTC
2017-08-28 02:00:00,298.45,288.54,292.54,426139.91,124242117.08,291.55,multiply,BTC
2017-08-29 02:00:00,322.39,301.95,291.55,577932.01,179299542.4,310.24,multiply,BTC
2017-08-30 02:00:00,325.46,308.76,310.24,506840.23,162989630.48,321.58,multiply,BTC
2017-08-31 02:00:00,334.09,324.81,321.58,208901.82,68286473.99,326.88,multiply,BTC
2017-09-01 02:00:00,345.19,329.56,326.88,414805.11,136875495.37,329.98,multiply,BTC
2017-09-02 02:00:00,310.45,285.14,329.98,580131.83,172241560.92,296.9,multiply,BTC
2017-09-03 02:00:00,307.67,294.44,296.9,365962.16,109664334.9,299.66,multiply,BTC
2017-09-04 02:00:00,280.72,246.31,299.66,827403.6,214130608.85,258.8,multiply,BTC
2017-09-05 02:00:00,273.47,258.27,258.8,518031.77,141370656.4,272.9,multiply,BTC
2017-09-06 02:00:00,289.79,282.12,272.9,330570.93,94902784.91,287.09,multiply,BTC
2017-09-07 02:00:00,285.71,276.24,287.09,284499.06,80014340.5,281.25,multiply,BTC
2017-09-08 02:00:00,265.91,252.69,281.25,412568.79,106927351.82,259.17,multiply,BTC
2017-09-09 02:00:00,257.78,252.69,259.17,245449.12,62681933.46,255.38,multiply,BTC
2017-09-10 02:00:00,253.88,246.22,255.38,284042.0,71522987.69,251.8,multiply,BTC
2017-09-11 02:00:00,251.68,247.28,251.8,271454.12,68077883.07,250.79,multiply,BTC
2017-09-12 02:00:00,252.89,245.07,250.79,316636.43,78327478.32,247.37,multiply,BTC
2017-09-13 02:00:00,245.78,210.28,245.48,207656.05,47248351.64,231.86,direct,
2017-09-14 02:00:00,195.67,184.1,231.96,578913.14,109268507.06,188.75,multiply,BTC
2017-09-15 02:00:00,226.75,167.38,188.04,367466.45,72536435.32,218.69,direct,
2017-09-16 02:00:00,228.77,206.46,218.69,168837.51,36669544.41,214.4,direct,
2017-09-17 02:00:00,218.6,212.71,215.03,236504.41,51448416.89,217.54,multiply,BTC
2017-09-18 02:00:00,261.15,241.36,217.54,465408.96,117025794.65,251.45,multiply,BTC
2017-09-19 02:00:00,239.54,234.83,251.45,298705.56,70927436.64,237.45,multiply,BTC
2017-09-20 02:00:00,238.84,235.68,237.45,227858.3,54362852.43,238.58,multiply,BTC
2017-09-21 02:00:00,224.33,215.01,238.58,346365.31,75314792.29,217.44,multiply,BTC
2017-09-22 02:00:00,222.66,217.86,217.44,254529.88,56619575.14,222.45,multiply,BTC
2017-09-23 02:00:00,240.52,229.66,222.45,257790.68,61945154.75,240.29,multiply,BTC
2017-09-24 02:00:00,241.38,233.55,240.29,328190.38,78375571.98,238.81,multiply,BTC
2017-09-25 02:00:00,256.18,248.35,238.81,290652.35,72483682.92,249.38,multiply,BTC
2017-09-26 02:00:00,247.47,242.11,249.38,262032.86,63992444.73,244.22,multiply,BTC
2017-09-27 02:00:00,265.69,258.55,244.22,335387.32,88209857.75,263.01,multiply,BTC
2017-09-28 02:00:00,261.59,255.07,263.01,346579.26,88978941.47,256.73,multiply,BTC
2017-09-29 02:00:00,254.86,244.34,256.73,325502.42,80542300.74,247.44,multiply,BTC
2017-09-30 02:00:00,260.31,255.25,247.44,223767.98,57141888.05,255.36,multiply,BTC
2017-10-01 02:00:00,258.8,255.28,255.36,239419.69,61155352.0,255.43,multiply,BTC
2017-10-02 02:00:00,258.86,250.88,255.43,322506.08,81719551.93,253.39,multiply,BTC
2017-10-03 02:00:00,252.25,247.14,253.39,270004.11,67304909.23,249.27,multiply,BTC
2017-10-04 02:00:00,251.34,243.81,249.27,275792.03,68801170.53,249.47,multiply,BTC
2017-10-05 02:00:00,256.35,250.01,249.47,221439.17,55729633.12,251.67,multiply,BTC
2017-10-06 02:00:00,262.72,252.12,251.67,206161.12,54094550.88,262.39,multiply,BTC
2017-10-07 02:00:00,270.75,263.96,262.39,221158.56,58569471.69,264.83,multiply,BTC
2017-10-08 02:00:00,273.39,259.91,264.83,241520.53,62943076.63,260.61,multiply,BTC
2017-10-09 02:00:00,273.01,238.13,260.61,651345.87,163905902.25,251.64,multiply,BTC
2017-10-10 02:00:00,255.56,242.6,251.64,358068.11,90469536.69,252.66,multiply,BTC
2017-10-11 02:00:00,258.71,250.79,252.66,232083.54,59250016.02,255.3,multiply,BTC
2017-10-12 02:00:00,288.88,251.19,255.3,569775.22,144160063.97,253.01,multiply,BTC
2017-10-13 02:00:00,294.36,241.63,253.01,979627.8,277998856.63,283.78,multiply,BTC
2017-10-14 02:00:00,302.19,281.14,283.78,345478.8,97971526.71,283.58,multiply,BTC
2017-10-15 02:00:00,288.64,274.92,283.58,307719.33,87082832.39,282.99,multiply,BTC
2017-10-16 02:00:00,301.69,280.65,282.99,381210.59,107375309.97,281.67,multiply,BTC
2017-10-17 02:00:00,278.23,265.72,281.72,273524.71,73487418.19,268.67,multiply,BTC
2017-10-18 02:00:00,273.34,264.35,268.57,238165.68,63729551.19,267.58,multiply,BTC
2017-10-19 02:00:00,271.31,257.65,267.63,261097.14,67661073.67,259.14,multiply,BTC
2017-10-20 02:00:00,275.17,252.58,259.14,372658.94,95314307.34,255.77,multiply,BTC
2017-10-21 02:00:00,260.52,242.06,255.15,437944.56,111893454.28,255.5,multiply,BTC
2017-10-22 02:00:00,262.13,249.69,255.55,296904.45,74436103.81,250.71,multiply,BTC
2017-10-23 02:00:00,246.87,236.81,250.55,423597.17,101816487.14,240.36,multiply,BTC
2017-10-24 02:00:00,266.33,227.87,240.42,638889.82,163441312.21,255.82,multiply,BTC
2017-10-25 02:00:00,265.61,252.49,255.82,239404.2,60505955.01,252.74,multiply,BTC
2017-10-26 02:00:00,264.36,251.12,252.73,240317.15,61091921.9,254.21,multiply,BTC
2017-10-27 02:00:00,259.58,248.47,254.06,192191.63,49475879.16,257.43,multiply,BTC
2017-10-28 02:00:00,258.01,251.55,257.43,168170.05,42846277.87,254.78,multiply,BTC
2017-10-29 02:00:00,284.63,258.51,254.78,368836.54,96010181.81,260.31,multiply,BTC
2017-10-30 01:00:00,268.19,260.94,260.29,263119.02,69632750.37,264.64,multiply,BTC
2017-10-31 01:00:00,279.18,260.56,264.64,398064.96,103809643.91,260.79,multiply,BTC
2017-11-01 01:00:00,279.63,251.04,260.77,606121.52,152587312.4,251.74,multiply,BTC
2017-11-02 01:00:00,261.75,229.42,251.74,1153971.99,283819820.02,245.95,multiply,BTC
2017-11-03 01:00:00,270.96,245.96,245.95,671154.73,178539962.87,266.02,multiply,BTC
2017-11-04 01:00:00,274.71,254.15,266.08,486999.33,126350900.87,259.45,multiply,BTC
2017-11-05 01:00:00,262.34,249.76,259.44,448125.28,115086669.17,256.82,multiply,BTC
2017-11-06 01:00:00,262.55,241.08,256.82,687749.44,177284412.59,257.77,multiply,BTC
2017-11-07 01:00:00,263.39,252.51,257.71,496956.12,125949383.9,253.44,multiply,BTC
2017-11-08 01:00:00,288.29,248.95,253.44,1075147.59,288214534.59,268.07,multiply,BTC
2017-11-09 01:00:00,285.13,255.54,268.05,732667.06,203689773.84,278.01,multiply,BTC
2017-11-10 01:00:00,266.19,249.68,278.01,701032.48,181160838.02,258.42,multiply,BTC
2017-11-11 01:00:00,280.89,242.15,258.15,744975.49,202590984.4,271.94,multiply,BTC
2017-11-12 01:00:00,276.16,236.18,271.94,1568749.4,414892524.12,264.47,multiply,BTC
2017-11-13 01:00:00,306.72,262.33,264.46,874488.1,239408844.12,273.77,multiply,BTC
2017-11-14 01:00:00,294.69,269.24,273.77,689752.66,199303500.34,288.95,multiply,BTC
2017-11-15 01:00:00,318.25,281.04,288.95,644714.52,183774128.3,285.05,multiply,BTC
2017-11-16 01:00:00,307.8,273.05,285.37,699328.66,195456517.02,279.49,multiply,BTC
2017-11-17 01:00:00,286.44,269.25,279.49,561233.3,158659518.87,282.7,multiply,BTC
2017-11-18 01:00:00,296.12,281.14,282.63,461591.53,136078963.63,294.8,multiply,BTC
2017-11-19 01:00:00,329.88,291.91,294.67,796514.64,238352565.05,299.24,multiply,BTC
2017-11-20 01:00:00,318.49,306.17,299.38,540781.89,169166113.07,312.82,multiply,BTC
2017-11-21 01:00:00,319.79,305.16,313.13,538262.72,166122989.11,308.63,multiply,BTC
2017-11-22 01:00:00,324.99,309.71,308.56,518310.62,168265103.87,324.64,multiply,BTC
2017-11-23 01:00:00,355.44,311.78,324.64,976804.56,338213509.87,346.24,multiply,BTC
2017-11-24 01:00:00,403.26,332.43,346.23,970884.75,385814379.38,397.38,multiply,BTC
2017-11-25 01:00:00,429.21,384.41,397.13,778121.43,299170779.08,384.48,multiply,BTC
2017-11-26 01:00:00,407.0,367.43,384.41,717370.71,279101538.7,389.06,multiply,BTC
2017-11-27 01:00:00,412.24,394.41,389.06,558213.05,220660939.21,395.3,multiply,BTC
2017-11-28 01:00:00,409.92,385.65,395.64,651461.4,254432754.69,390.56,multiply,BTC
2017-11-29 01:00:00,402.7,364.47,390.72,1127660.37,412903104.04,366.16,multiply,BTC
2017-11-30 01:00:00,381.88,364.41,366.03,649276.27,243107587.13,374.43,multiply,BTC
2017-12-01 01:00:00,406.87,388.61,374.26,508808.34,198148617.86,389.44,multiply,BTC
2017-12-02 01:00:00,394.65,385.49,389.44,490516.16,190131531.23,387.62,multiply,BTC
2017-12-03 01:00:00,400.91,385.5,387.52,485558.04,190278290.72,391.88,multiply,BTC
2017-12-04 01:00:00,401.92,390.6,391.88,489905.39,192170588.59,392.26,multiply,BTC
2017-12-05 01:00:00,400.87,383.18,392.07,755369.69,291992863.55,386.56,multiply,BTC
2017-12-06 01:00:00,458.85,348.2,386.56,1564980.38,563207674.89,359.88,multiply,BTC
2017-12-07 01:00:00,481.63,372.85,359.53,1978859.17,739001833.21,373.45,multiply,BTC
2017-12-08 01:00:00,429.54,322.05,373.14,2036116.89,764619236.37,375.53,multiply,BTC
2017-12-09 01:00:00,439.21,350.2,375.53,1440216.87,574591872.31,398.96,multiply,BTC
2017-12-10 01:00:00,416.95,354.87,398.2,1089812.2,397921970.99,365.13,multiply,BTC
2017-12-11 01:00:00,429.09,372.39,365.06,1175405.5,501909864.94,427.01,multiply,BTC
2017-12-12 01:00:00,545.57,422.91,427.03,2252319.3,1209934223.11,537.19,multiply,BTC
2017-12-13 01:00:00,597.92,494.72,537.05,1714092.19,999621557.27,583.18,multiply,BTC
2017-12-14 01:00:00,632.42,552.05,583.59,1452942.54,840489938.53,578.47,multiply,BTC
2017-12-15 01:00:00,623.16,512.61,579.13,1342967.63,772544172.62,575.25,multiply,BTC
2017-12-16 01:00:00,667.66,572.19,575.25,1013078.48,590289175.65,582.67,multiply,BTC
2017-12-17 01:00:00,616.68,568.86,582.61,979762.25,586496341.0,598.61,multiply,BTC
2017-12-18 01:00:00,686.72,595.4,598.78,1186390.62,787960351.91,664.17,multiply,BTC
2017-12-19 01:00:00,704.34,614.08,663.98,1449434.45,1004810996.06,693.24,multiply,BTC
2017-12-20 01:00:00,683.69,626.45,693.24,1372742.27,927027932.03,675.31,multiply,BTC
2017-12-21 01:00:00,670.5,621.32,675.18,1244602.57,818309997.0,657.49,multiply,BTC
2017-12-22 01:00:00,609.49,539.95,657.49,1656134.49,939041714.9,567.01,multiply,BTC
2017-12-23 01:00:00,612.43,596.3,567.01,887428.82,534059960.76,601.81,multiply,BTC
2017-12-24 01:00:00,583.79,566.91,602.06,855012.67,495180368.26,579.15,multiply,BTC
2017-12-25 01:00:00,628.46,571.55,578.55,929653.57,568872416.09,611.92,multiply,BTC
2017-12-26 01:00:00,706.98,615.23,613.19,956924.92,606746637.37,634.06,multiply,BTC
2017-12-27 01:00:00,639.98,606.87,634.05,769083.49,482129868.45,626.89,multiply,BTC
2017-12-28 01:00:00,622.4,585.48,626.91,828193.82,506732010.2,611.85,multiply,BTC
2017-12-29 01:00:00,633.82,604.91,611.85,857520.42,536474631.43,625.61,multiply,BTC
2017-12-30 01:00:00,588.98,538.79,625.61,1246949.13,732296473.96,587.27,multiply,BTC
2017-12-31 01:00:00,656.51,621.43,587.25,902419.05,572339962.75,634.23,multiply,BTC
2018-01-01 01:00:00,649.42,609.1,634.58,910875.63,584384179.05,641.56,multiply,BTC
2018-01-02 01:00:00,807.93,650.36,641.56,1574640.02,1130587379.2,718.0,multiply,BTC
